Player,Nation,Born,Min,MP,Gls,Ast,npxG,xAG,KP,PrgP,PrgC,Tkl,Int,Succ,Age,Squad,Comp,Pos,position_group,npxG_per90,xAG_per90,KP_per90,PrgP_per90,PrgC_per90,Tkl_per90,Int_per90,Succ_per90,npxG_per90_pct,npxG_per90_pct_global,npxG_per90_pct_pos,xAG_per90_pct,xAG_per90_pct_global,xAG_per90_pct_pos,KP_per90_pct,KP_per90_pct_global,KP_per90_pct_pos,PrgP_per90_pct,PrgP_per90_pct_global,PrgP_per90_pct_pos,PrgC_per90_pct,PrgC_per90_pct_global,PrgC_per90_pct_pos,Tkl_per90_pct,Tkl_per90_pct_global,Tkl_per90_pct_pos,Int_per90_pct,Int_per90_pct_global,Int_per90_pct_pos,Succ_per90_pct,Succ_per90_pct_global,Succ_per90_pct_pos,player_id,player_name,minutes_played,npxG_per90_scaled,xAG_per90_scaled,KP_per90_scaled,PrgP_per90_scaled,PrgC_per90_scaled,Tkl_per90_scaled,Int_per90_scaled,Succ_per90_scaled,cluster_id,cluster_name,gmm_probabilities_json,pca_x,pca_y
Oihan Sancet,es ESP,2000.0,1620,29,15,1,7.3,1.9,21,90,52,13,5,24,24.0,Athletic Club,es La Liga,MF,Midfielder,0.406,0.106,1.167,5.0,2.889,0.722,0.278,1.333,94.6,94.6,98.8,62.2,62.2,55.2,68.5,68.5,59.2,81.5,81.5,67.2,84.5,84.5,88.6,10.2,10.2,2.8,14.8,14.8,7.5,83.9,83.9,82.6,oihan_sancet_es_esp_2000_0,Oihan Sancet,1620,1.9980672819728909,0.0853465708620945,0.360030617733565,0.8068461232777984,0.9086605289268672,-1.2247263916113718,-1.0857833595650428,0.9193513355590652,0,Deep-Lying Playmaker,"{""Box-to-Box / Pressing Engine"": 0.2273, ""Deep-Lying Playmaker"": 0.7727}",2.223,-1.018
Ola Aina,ng NGA,1996.0,2995,35,2,1,0.6,1.4,16,107,67,55,33,33,27.0,Nott'ham Forest,eng Premier League,DF,Defender,0.018,0.042,0.481,3.215,2.013,1.653,0.992,0.992,11.2,11.2,22.7,30.2,30.2,54.0,29.2,29.2,57.6,46.2,46.2,46.5,67.7,67.7,79.0,54.0,54.0,48.4,66.8,66.8,49.0,73.9,73.9,90.6,ola_aina_ng_nga_1996_0,Ola Aina,2995,-0.8236603940530962,-0.6885231771042276,-0.7024079571784354,-0.2368392227933038,0.2344161703929941,-0.0114030532230971,0.3882177296879875,0.3903053301751837,1,Stopper / Defensive Destroyer,"{""Stopper / Defensive Destroyer"": 0.1715, ""Attacking Fullback / Playmaker"": 0.3869, ""Ball-Playing Defender"": 0.4415}",-0.778,0.152
Ola Solbakken,no NOR,1998.0,760,21,0,0,0.8,0.4,9,20,18,7,2,7,25.0,Empoli,it Serie A,"MF,FW",Midfielder,0.095,0.047,1.066,2.368,2.132,0.829,0.237,0.829,56.4,56.4,55.1,32.5,32.5,21.0,63.5,63.5,52.7,24.7,24.7,8.0,70.4,70.4,71.8,13.0,13.0,5.0,12.4,12.4,5.2,66.9,66.9,60.0,ola_solbakken_no_nor_1998_0,Ola Solbakken,760,-0.2636783552541246,-0.6280646030443587,0.20360744562553,-0.732078151713317,0.3260087259472534,-1.0852789187783478,-1.170424878695819,0.1374182366925658,0,Deep-Lying Playmaker,"{""Box-to-Box / Pressing Engine"": 0.4933, ""Deep-Lying Playmaker"": 0.5067}",0.458,-1.281
Oladapo Afolayan,eng ENG,1998.0,1639,32,3,1,3.1,3.8,21,32,53,17,8,48,26.0,St. Pauli,de Bundesliga,"FW,MF",Forward,0.17,0.209,1.153,1.757,2.91,0.933,0.439,2.636,72.8,72.8,20.5,89.6,89.6,80.4,67.4,67.4,49.7,11.4,11.4,32.6,84.8,84.8,65.2,17.0,17.0,45.7,26.6,26.6,74.5,98.7,98.7,96.5,oladapo_afolayan_eng_eng_1998_0,Oladapo Afolayan,1639,0.2817586955240946,1.3307931964953943,0.3383481978374016,-1.0893284298362544,0.9248239210835016,-0.949741188174287,-0.7534105649295555,2.940896628858765,1,Dynamic Winger / Dribbler,"{""Clinical Finisher / Poacher"": 0.4127, ""Dynamic Winger / Dribbler"": 0.5873}",2.778,-0.591
Olasagasti,es ESP,2000.0,857,22,1,1,0.9,0.8,6,38,11,21,15,3,23.0,Real Sociedad,es La Liga,MF,Midfielder,0.095,0.084,0.63,3.991,1.155,2.205,1.575,0.315,56.4,56.4,55.1,52.2,52.2,45.4,38.1,38.1,22.1,64.2,64.2,42.0,41.3,41.3,38.0,77.4,77.4,66.0,93.5,93.5,93.4,28.9,28.9,16.7,olasagasti_es_esp_2000_0,Olasagasti,857,-0.2636783552541246,-0.1806711550013286,-0.4716450597121263,0.2168861713530129,-0.4259738520066213,0.7079895169061484,1.591778843181708,-0.6600294077863641,1,Box-to-Box / Pressing Engine,"{""Box-to-Box / Pressing Engine"": 0.5813, ""Deep-Lying Playmaker"": 0.4187}",-1.474,0.88
Oleksandr Zinchenko,ua UKR,1996.0,527,15,0,1,0.6,0.2,3,48,10,6,5,3,27.0,Arsenal,eng Premier League,"DF,MF",Defender,0.102,0.034,0.512,8.197,1.708,1.025,0.854,0.512,58.5,58.5,91.6,25.6,25.6,48.3,31.0,31.0,60.0,98.3,98.3,99.5,60.3,60.3,71.4,20.1,20.1,10.3,56.6,56.6,33.7,45.2,45.2,69.3,oleksandr_zinchenko_ua_ukr_1996_0,Oleksandr Zinchenko,527,-0.2127708971814908,-0.7852568956000179,-0.6543968845512167,2.676124583439878,-0.000337858548594,-0.8298424264860795,0.1033267628575698,-0.3543928592214823,1,Stopper / Defensive Destroyer,"{""Stopper / Defensive Destroyer"": 0.3666, ""Attacking Fullback / Playmaker"": 0.3409, ""Ball-Playing Defender"": 0.2925}",-0.597,0.804
Oliver Burke,sct SCO,1997.0,908,25,5,0,4.1,1.7,14,15,22,11,2,7,27.0,Werder Bremen,de Bundesliga,FW,Forward,0.406,0.169,1.388,1.487,2.181,1.09,0.198,0.694,94.6,94.6,80.2,81.6,81.6,65.4,78.0,78.0,64.7,7.4,7.4,23.3,71.7,71.7,50.8,22.9,22.9,54.4,9.7,9.7,32.8,57.9,57.9,34.6,oliver_burke_sct_sco_1997_0,Oliver Burke,908,1.9980672819728909,0.8471246040164431,0.702303103237285,-1.247196801510875,0.3637233076460658,-0.7451313448585414,-1.25093754323485,-0.0720281290752465,0,Clinical Finisher / Poacher,"{""Clinical Finisher / Poacher"": 0.5505, ""Dynamic Winger / Dribbler"": 0.4495}",1.947,-1.967
Oliver McBurnie,sct SCO,1996.0,1837,34,3,6,4.8,2.8,24,27,7,15,6,16,28.0,Las Palmas,es La Liga,FW,Forward,0.235,0.137,1.176,1.323,0.343,0.735,0.294,0.784,81.9,81.9,41.7,72.1,72.1,52.1,68.7,68.7,51.3,5.5,5.5,18.6,8.0,8.0,2.0,10.7,10.7,34.8,15.9,15.9,50.8,64.2,64.2,41.9,oliver_mcburnie_sct_sco_1996_0,Oliver McBurnie,1837,0.754470806198551,0.460189730033282,0.3739693162382412,-1.3430872198613852,-1.0509583487298009,-1.2077841752858642,-1.0527525228310814,0.0676027814366284,0,Clinical Finisher / Poacher,"{""Clinical Finisher / Poacher"": 0.5447, ""Dynamic Winger / Dribbler"": 0.4553}",0.687,-2.058
Oliver Scarles,eng ENG,2005.0,665,15,0,0,0.1,0.1,2,22,12,21,11,2,18.0,West Ham,eng Premier League,"DF,FW",Defender,0.014,0.014,0.271,2.977,1.624,2.842,1.489,0.271,8.3,8.3,16.6,12.1,12.1,25.9,15.6,15.6,34.5,40.2,40.2,38.8,57.7,57.7,68.2,93.1,93.1,94.5,91.3,91.3,85.8,24.6,24.6,44.7,oliver_scarles_eng_eng_2005_0,Oliver Scarles,665,-0.8527503700946013,-1.0270911918394936,-1.0276442556208845,-0.3759972689361175,-0.0649914271751297,1.5381581168560206,1.4142380957366656,-0.7282934084810584,1,Stopper / Defensive Destroyer,"{""Stopper / Defensive Destroyer"": 0.3037, ""Attacking Fullback / Playmaker"": 0.3228, ""Ball-Playing Defender"": 0.3734}",-2.287,0.933
Oliver Skipp,eng ENG,2000.0,1129,24,0,0,0.4,0.3,9,35,16,21,11,7,23.0,Leicester City,eng Premier League,MF,Midfielder,0.032,0.024,0.717,2.79,1.275,1.674,0.877,0.558,21.6,21.6,14.1,19.1,19.1,8.6,43.4,43.4,28.5,35.1,35.1,14.6,45.8,45.8,45.6,54.9,54.9,38.1,58.6,58.6,56.9,49.1,49.1,37.5,oliver_skipp_eng_eng_2000_0,Oliver Skipp,1129,-0.7218454779078287,-0.906174043719756,-0.3369043075002546,-0.4853357337626138,-0.3336116111115702,0.0159651423796457,0.1508085906626395,-0.2830259494043017,1,Box-to-Box / Pressing Engine,"{""Box-to-Box / Pressing Engine"": 0.5397, ""Deep-Lying Playmaker"": 0.4603}",-1.132,-0.244
Ollie Watkins,eng ENG,1995.0,2598,38,16,8,13.8,3.3,24,31,55,10,8,10,28.0,Aston Villa,eng Premier League,FW,Forward,0.478,0.114,0.831,1.074,1.905,0.346,0.277,0.346,96.8,96.8,87.6,65.1,65.1,41.6,50.1,50.1,25.5,2.6,2.6,10.0,65.5,65.5,44.9,2.3,2.3,8.6,14.7,14.7,47.2,31.0,31.0,10.6,ollie_watkins_eng_eng_1995_0,Ollie Watkins,2598,2.521686850719981,0.1820802893578848,-0.1603474597743536,-1.4886769404057574,0.1512901535874482,-1.7147474176414377,-1.087847786860915,-0.6119343163878295,0,Clinical Finisher / Poacher,"{""Clinical Finisher / Poacher"": 0.5785, ""Dynamic Winger / Dribbler"": 0.4215}",1.219,-3.181
Omar Alderete,py PAR,1996.0,2971,34,1,0,1.7,0.9,11,112,25,43,40,18,27.0,Getafe,es La Liga,DF,Defender,0.051,0.027,0.333,3.393,0.757,1.303,1.212,0.545,35.5,35.5,62.4,21.1,21.1,41.0,19.8,19.8,42.4,50.8,50.8,52.4,24.6,24.6,38.6,33.9,33.9,24.7,79.6,79.6,69.7,47.8,47.8,72.4,omar_alderete_py_par_1996_0,Omar Alderete,2971,-0.5836680917106799,-0.8698988992838345,-0.9316221103664472,-0.1327630370226282,-0.7323086176418742,-0.4675396466021479,0.8423917347799575,-0.3031948587004615,1,Stopper / Defensive Destroyer,"{""Stopper / Defensive Destroyer"": 0.3533, ""Attacking Fullback / Playmaker"": 0.2907, ""Ball-Playing Defender"": 0.356}",-1.645,-0.304
Omar El Hilali,ma MAR,2003.0,3153,36,0,2,0.0,0.8,8,84,35,111,46,17,20.0,Espanyol,es La Liga,DF,Defender,0.0,0.023,0.228,2.398,0.999,3.168,1.313,0.485,1.2,1.2,2.6,18.4,18.4,36.0,12.2,12.2,27.3,25.7,25.7,21.2,35.0,35.0,49.5,96.6,96.6,97.1,84.2,84.2,76.7,43.5,43.5,67.7,omar_el_hilali_ma_mar_2003_0,Omar El Hilali,3153,-0.9545652862398688,-0.9182657585317296,-1.0942402595876717,-0.714537221527248,-0.5460447651701877,1.963016772403365,1.0508988916630893,-0.3962821323750448,1,Stopper / Defensive Destroyer,"{""Stopper / Defensive Destroyer"": 0.321, ""Attacking Fullback / Playmaker"": 0.309, ""Ball-Playing Defender"": 0.3699}",-2.342,0.841
Omar Marmoush,eg EGY,1999.0,2623,33,22,9,12.8,9.0,49,87,102,25,8,66,25.0,"Manchester City, Eint Frankfurt","eng Premier League, de Bundesliga",FW,Forward,0.439,0.309,1.681,2.985,3.5,0.858,0.274,2.265,95.7,95.7,83.8,98.0,98.0,94.2,86.3,86.3,78.7,40.5,40.5,71.6,90.8,90.8,77.2,14.2,14.2,41.0,14.6,14.6,46.8,97.3,97.3,92.2,omar_marmoush_eg_egy_1999_0,Omar Marmoush,2623,2.238059584315307,2.539964677692773,1.1560851767784166,-0.3713196875531658,1.378938272150836,-1.0474847438983692,-1.0940410687485331,2.365306986637592,1,Dynamic Winger / Dribbler,"{""Clinical Finisher / Poacher"": 0.4646, ""Dynamic Winger / Dribbler"": 0.5354}",4.457,-0.763
Omar Mascarell,gq EQG,1993.0,1992,32,1,0,0.5,0.2,3,75,10,27,49,10,31.0,Mallorca,es La Liga,MF,Midfielder,0.023,0.009,0.136,3.389,0.452,1.22,2.214,0.452,15.0,15.0,8.5,7.8,7.8,1.7,6.2,6.2,0.5,50.7,50.7,27.4,12.2,12.2,7.0,29.6,29.6,15.3,99.5,99.5,99.7,40.6,40.6,28.3,omar_mascarell_gq_eqg_1993_0,Omar Mascarell,1992,-0.787297924001215,-1.0875497658993627,-1.2367247331910305,-0.135101827714104,-0.9670626465834624,-0.5757091816034656,2.9109478852442945,-0.4474801328960656,1,Box-to-Box / Pressing Engine,"{""Box-to-Box / Pressing Engine"": 0.6871, ""Deep-Lying Playmaker"": 0.3129}",-2.788,0.327
Omar Traoré,de GER,1998.0,2616,30,0,1,0.5,1.6,20,117,103,50,21,25,26.0,Heidenheim,de Bundesliga,DF,Defender,0.017,0.055,0.688,4.025,3.544,1.72,0.722,0.86,10.6,10.6,21.3,36.4,36.4,61.1,41.4,41.4,68.4,65.0,65.0,69.1,91.1,91.1,97.3,56.7,56.7,51.0,47.3,47.3,21.3,68.1,68.1,87.4,omar_traor__de_ger_1998_0,Omar Traoré,2616,-0.8309328880634725,-0.5313308845485685,-0.3818178915708785,0.2367658922305578,1.4128044271456883,0.0759145232237495,-0.1691776401976122,0.1855133280911005,0,Ball-Playing Defender,"{""Stopper / Defensive Destroyer"": 0.009, ""Attacking Fullback / Playmaker"": 0.4831, ""Ball-Playing Defender"": 0.5078}",0.056,0.526
Omari Hutchinson,eng ENG,2003.0,2583,31,3,2,2.9,3.5,31,75,97,32,11,51,20.0,Ipswich Town,eng Premier League,"MF,FW",Midfielder,0.101,0.122,1.08,2.613,3.38,1.115,0.383,1.777,58.1,58.1,57.1,67.3,67.3,62.2,64.2,64.2,53.4,30.1,30.1,11.6,89.8,89.8,92.4,24.7,24.7,12.3,22.0,22.0,14.0,92.8,92.8,92.0,omari_hutchinson_eng_eng_2003_0,Omari Hutchinson,2583,-0.220043391191867,0.278814007853675,0.2252898655216932,-0.5888272218604206,1.286576031255785,-0.7125501596171807,-0.8690184934984206,1.6081971607509813,0,Deep-Lying Playmaker,"{""Box-to-Box / Pressing Engine"": 0.4105, ""Deep-Lying Playmaker"": 0.5895}",1.735,-0.375
Ondrej Duda,sk SVK,1994.0,2395,28,1,3,1.0,3.2,32,117,23,46,31,25,29.0,Hellas Verona,it Serie A,MF,Midfielder,0.038,0.12,1.203,4.397,0.864,1.729,1.165,0.939,26.1,26.1,19.7,66.8,66.8,61.2,69.7,69.7,60.9,72.5,72.5,52.9,29.1,29.1,23.1,57.4,57.4,41.3,77.2,77.2,76.0,71.5,71.5,66.6,ondrej_duda_sk_svk_1994_0,Ondrej Duda,2395,-0.6782105138455711,0.2546305782297274,0.4157854117522706,0.4542734265378127,-0.6499522861771203,0.0876437499106396,0.7453636518739459,0.3080782384293017,1,Box-to-Box / Pressing Engine,"{""Box-to-Box / Pressing Engine"": 0.5285, ""Deep-Lying Playmaker"": 0.4715}",-0.312,0.916
Orel Mangala,be BEL,1998.0,1328,20,1,0,1.2000000000000002,0.6,9,41,7,17,21,14,26.0,"Everton, Lyon","eng Premier League, fr Ligue 1",MF,Midfielder,0.081,0.041,0.61,2.779,0.474,1.152,1.423,0.949,51.6,51.6,46.9,29.6,29.6,17.1,36.9,36.9,20.3,34.9,34.9,14.4,13.0,13.0,7.3,26.2,26.2,12.9,89.0,89.0,88.9,71.9,71.9,67.7,orel_mangala_be_bel_1998_0,Orel Mangala,1328,-0.3654932713993921,-0.7006148919162014,-0.5026199452780739,-0.4917674081641725,-0.9501295690860364,-0.6643300054599669,1.2779858942090745,0.3235927840417323,1,Box-to-Box / Pressing Engine,"{""Box-to-Box / Pressing Engine"": 0.5686, ""Deep-Lying Playmaker"": 0.4314}",-1.283,-0.344
Oriol Romeu,es ESP,1991.0,1356,25,0,0,0.1,0.3,8,73,22,38,12,4,32.0,Girona,es La Liga,MF,Midfielder,0.007,0.02,0.531,4.845,1.46,2.522,0.796,0.265,3.6,3.6,1.2,16.6,16.6,6.7,31.7,31.7,13.8,79.5,79.5,64.3,51.4,51.4,52.2,87.0,87.0,78.7,52.8,52.8,50.3,24.2,24.2,13.6,oriol_romeu_es_esp_1991_0,Oriol Romeu,1356,-0.903657828167235,-0.9545409029676508,-0.6249707432635665,0.7162179839831087,-0.191219823065033,1.1211189457666024,-0.0164100203030403,-0.7376021358485167,1,Box-to-Box / Pressing Engine,"{""Box-to-Box / Pressing Engine"": 0.5454, ""Deep-Lying Playmaker"": 0.4546}",-1.527,0.875
Orri Steinn Óskarsson,is ISL,2004.0,944,23,3,0,5.2,0.2,5,9,6,6,2,2,19.0,Real Sociedad,es La Liga,FW,Forward,0.496,0.019,0.477,0.858,0.572,0.572,0.191,0.191,97.3,97.3,89.8,15.5,15.5,2.4,28.8,28.8,5.5,1.1,1.1,4.4,16.2,16.2,6.2,6.3,6.3,22.3,9.1,9.1,30.9,17.4,17.4,4.0,orri_steinn__skarsson_is_isl_2004_0,Orri Steinn Óskarsson,944,2.6525917429067536,-0.9666326177796246,-0.7086029342916249,-1.6149716377454535,-0.8747004056884113,-1.4202135030595362,-1.2653885343059583,-0.8524097733805027,0,Clinical Finisher / Poacher,"{""Clinical Finisher / Poacher"": 0.6117, ""Dynamic Winger / Dribbler"": 0.3883}",-0.038,-3.756
Osame Sahraoui,ma MAR,2001.0,1293,30,3,3,2.9,3.6,29,89,69,13,7,35,23.0,Lille,fr Ligue 1,"FW,MF",Forward,0.202,0.251,2.019,6.195,4.803,0.905,0.487,2.436,77.0,77.0,28.9,94.2,94.2,88.5,93.6,93.6,90.2,91.8,91.8,96.7,97.0,97.0,90.7,16.1,16.1,43.9,30.1,30.1,80.3,98.0,98.0,94.0,osame_sahraoui_ma_mar_2001_0,Osame Sahraoui,1293,0.5144785038561348,1.838645218598293,1.6795607428429298,1.5055598423562115,2.3818382712029327,-0.986232115644611,-0.6543180547276711,2.630605716610154,1,Dynamic Winger / Dribbler,"{""Clinical Finisher / Poacher"": 0.3251, ""Dynamic Winger / Dribbler"": 0.6749}",4.301,1.352
Oscar Højlund,dk DEN,2005.0,722,20,1,0,1.0,1.1,6,49,17,21,5,8,19.0,Eint Frankfurt,de Bundesliga,MF,Midfielder,0.125,0.137,0.748,6.108,2.119,2.618,0.623,0.997,64.4,64.4,67.3,72.1,72.1,68.0,45.2,45.2,30.8,91.1,91.1,83.1,69.9,69.9,71.3,89.4,89.4,81.6,40.4,40.4,35.3,74.0,74.0,70.5,oscar_h_jlund_dk_den_2005_0,Oscar Højlund,722,-0.0455035349428369,0.460189730033282,-0.2888932348730358,1.454691144816611,0.3160028165169562,1.2462306970934278,-0.3735559424889987,0.398062602981399,1,Box-to-Box / Pressing Engine,"{""Box-to-Box / Pressing Engine"": 0.4963, ""Deep-Lying Playmaker"": 0.5037}",0.356,1.437
Oumar Diakité,ci CIV,2003.0,1628,26,4,1,4.7,1.1,11,44,24,20,3,20,20.0,Reims,fr Ligue 1,FW,Forward,0.26,0.061,0.608,2.432,1.327,1.106,0.166,1.106,84.3,84.3,50.0,40.1,40.1,13.4,36.8,36.8,12.4,26.4,26.4,57.6,47.1,47.1,28.4,24.2,24.2,57.4,7.8,7.8,27.1,78.3,78.3,56.3,oumar_diakit__ci_civ_2003_0,Oumar Diakité,1628,0.9362831564579576,-0.4587805956767257,-0.5057174338346686,-0.6946575006497033,-0.2935879733903814,-0.7242793863040705,-1.3169992167027729,0.567171150156892,0,Clinical Finisher / Poacher,"{""Clinical Finisher / Poacher"": 0.5407, ""Dynamic Winger / Dribbler"": 0.4593}",0.501,-1.791
Oumar Solet,fr FRA,2000.0,1672,19,1,2,0.8,1.2,17,65,20,33,17,25,24.0,Udinese,it Serie A,DF,Defender,0.043,0.065,0.915,3.499,1.077,1.776,0.915,1.346,30.0,30.0,54.1,42.8,42.8,67.4,55.1,55.1,77.9,53.4,53.4,55.6,38.2,38.2,52.1,59.7,59.7,54.1,61.2,61.2,40.3,84.4,84.4,96.3,oumar_solet_fr_fra_2000_0,Oumar Solet,1672,-0.6418480437936899,-0.4104137364288306,-0.0302529403973739,-0.0707850836985177,-0.4860093085884046,0.1488963781643977,0.229256827905798,0.9395202448552252,0,Ball-Playing Defender,"{""Stopper / Defensive Destroyer"": 0.0841, ""Attacking Fullback / Playmaker"": 0.4886, ""Ball-Playing Defender"": 0.4273}",-0.344,0.352
Ousmane Dembélé,fr FRA,1997.0,1730,29,21,6,15.8,8.2,63,137,127,11,9,42,27.0,Paris S-G,fr Ligue 1,FW,Forward,0.822,0.427,3.277,7.127,6.607,0.572,0.468,2.185,99.8,99.8,99.3,99.7,99.7,98.7,99.7,99.7,99.6,96.6,96.6,99.3,99.4,99.4,98.0,6.3,6.3,22.3,29.0,29.0,78.7,96.7,96.7,90.7,ousmane_demb_l__fr_fra_1997_0,Ousmane Dembélé,1730,5.023424790289412,3.96678702550568,3.6278810449410295,2.050498073470086,3.7703506259918687,-1.4202135030595362,-0.6935421733492503,2.241190621738148,1,Dynamic Winger / Dribbler,"{""Clinical Finisher / Poacher"": 0.2701, ""Dynamic Winger / Dribbler"": 0.7299}",8.139,0.618
Oussama Targhalline,ma MAR,2002.0,990,14,0,0,0.1,0.7,6,66,25,19,19,5,22.0,Le Havre,fr Ligue 1,MF,Midfielder,0.009,0.064,0.545,6.0,2.273,1.727,1.727,0.455,4.7,4.7,2.0,42.1,42.1,32.6,32.4,32.4,14.6,90.3,90.3,81.6,74.1,74.1,76.3,57.3,57.3,41.1,96.1,96.1,96.4,41.0,41.0,28.9,oussama_targhalline_ma_mar_2002_0,Oussama Targhalline,990,-0.8891128401464826,-0.4225054512408043,-0.6032883233674032,1.3915437961467632,0.4345343589989384,0.0850372550913307,1.9055717921543425,-0.4428257692123364,1,Box-to-Box / Pressing Engine,"{""Box-to-Box / Pressing Engine"": 0.5538, ""Deep-Lying Playmaker"": 0.4462}",-1.321,1.668
Pablo Barrios,es ESP,2003.0,2330,31,1,4,1.3,2.4,26,142,29,46,34,25,21.0,Atlético Madrid,es La Liga,MF,Midfielder,0.05,0.093,1.004,5.485,1.12,1.777,1.313,0.966,34.7,34.7,27.4,56.6,56.6,49.8,60.6,60.6,49.7,86.6,86.6,74.5,40.1,40.1,36.3,59.8,59.8,45.1,84.2,84.2,82.1,72.6,72.6,68.8,pablo_barrios_es_esp_2003_0,Pablo Barrios,2330,-0.590940585721056,-0.0718457216935646,0.1075853003710925,1.0904244946192465,-0.4529128389343445,0.150199625574052,1.0508988916630893,0.3499675115828642,1,Box-to-Box / Pressing Engine,"{""Box-to-Box / Pressing Engine"": 0.5541, ""Deep-Lying Playmaker"": 0.4459}",-0.547,1.284
Pablo Durán,es ESP,2001.0,1394,27,4,4,3.6,2.8,17,30,24,17,8,12,23.0,Celta Vigo,es La Liga,"FW,MF",Forward,0.232,0.181,1.098,1.937,1.549,1.098,0.516,0.775,81.5,81.5,40.4,84.6,84.6,71.1,64.8,64.8,45.2,15.1,15.1,40.8,54.9,54.9,36.1,23.6,23.6,56.2,32.2,32.2,82.9,63.5,63.5,41.5,pablo_dur_n_es_esp_2001_0,Pablo Durán,1394,0.7326533241674225,0.9922251817601284,0.253167262531046,-0.9840828487198408,-0.1227178277345368,-0.734705365581306,-0.5944496631473659,0.0536396903854409,0,Clinical Finisher / Poacher,"{""Clinical Finisher / Poacher"": 0.5243, ""Dynamic Winger / Dribbler"": 0.4757}",1.041,-1.213
Pablo Fornals,es ESP,1996.0,1827,26,2,0,1.8,3.3,36,146,32,21,23,8,28.0,Betis,es La Liga,"MF,FW",Midfielder,0.089,0.163,1.773,7.192,1.576,1.034,1.133,0.394,54.3,54.3,51.5,80.2,80.2,76.7,88.7,88.7,84.2,96.7,96.7,93.0,55.7,55.7,57.0,20.6,20.6,10.4,75.7,75.7,74.2,35.0,35.0,21.8,pablo_fornals_es_esp_1996_0,Pablo Fornals,1827,-0.3073133193163821,0.7745743151446003,1.298569650381775,2.088503422206569,-0.1019363235331502,-0.8181131997991895,0.6793019784060229,-0.5374644974481627,0,Deep-Lying Playmaker,"{""Box-to-Box / Pressing Engine"": 0.5149, ""Deep-Lying Playmaker"": 0.4851}",0.605,1.431
Pablo Ibáñez,es ESP,1998.0,1294,28,1,1,1.6,1.6,6,51,21,20,18,13,25.0,Osasuna,es La Liga,MF,Midfielder,0.111,0.111,0.417,3.547,1.461,1.391,1.252,0.904,61.3,61.3,62.5,64.1,64.1,58.0,25.4,25.4,9.6,54.6,54.6,31.5,51.5,51.5,52.4,39.4,39.4,23.2,82.4,82.4,80.6,70.0,70.0,64.7,pablo_ib__ez_es_esp_1998_0,Pablo Ibáñez,1294,-0.1473184510881045,0.1458051449219635,-0.8015275909894674,-0.0427195954008074,-0.1904501377242408,-0.3528538745525579,0.9249688266148614,0.2537773287857949,1,Box-to-Box / Pressing Engine,"{""Box-to-Box / Pressing Engine"": 0.5208, ""Deep-Lying Playmaker"": 0.4792}",-0.573,0.041
Pablo Maffeo,es ESP,1997.0,2368,30,0,2,0.3,4.1,29,74,46,60,25,40,27.0,Mallorca,es La Liga,DF,Defender,0.011,0.156,1.102,2.812,1.748,2.28,0.95,1.52,6.2,6.2,12.6,78.3,78.3,91.8,64.9,64.9,85.3,35.8,35.8,33.6,61.5,61.5,72.8,80.2,80.2,79.6,63.9,63.9,44.0,88.3,88.3,97.2,pablo_maffeo_es_esp_1997_0,Pablo Maffeo,2368,-0.8745678521257301,0.6899323114607838,0.2593622396442356,-0.4724723849594967,0.0304495550830896,0.8057330726302303,0.3015117832613386,1.2094733385115164,0,Ball-Playing Defender,"{""Stopper / Defensive Destroyer"": 0.0108, ""Attacking Fullback / Playmaker"": 0.679, ""Ball-Playing Defender"": 0.3102}",0.378,0.983
Pablo Marí,es ESP,1993.0,2726,32,0,0,0.3,0.1,3,85,7,40,62,6,30.0,"Monza, Fiorentina",it Serie A,DF,Defender,0.01,0.003,0.099,2.806,0.231,1.321,2.047,0.198,5.4,5.4,11.0,4.4,4.4,9.0,3.9,3.9,9.4,35.5,35.5,32.9,4.4,4.4,8.6,35.1,35.1,25.9,98.8,98.8,98.1,18.2,18.2,34.6,pablo_mar__es_esp_1993_0,Pablo Marí,2726,-0.8818403461361063,-1.1601000547712053,-1.2940282714880331,-0.4759805709967104,-1.1371631068985149,-0.4440811932283681,2.566188526833572,-0.8415495914518015,1,Stopper / Defensive Destroyer,"{""Stopper / Defensive Destroyer"": 0.4126, ""Attacking Fullback / Playmaker"": 0.2521, ""Ball-Playing Defender"": 0.3353}",-3.032,0.007
Pablo Marín,es ESP,2003.0,1239,23,1,2,1.4,1.0,14,45,20,25,5,20,21.0,Real Sociedad,es La Liga,MF,Midfielder,0.102,0.073,1.017,3.269,1.453,1.816,0.363,1.453,58.5,58.5,57.9,46.9,46.9,38.4,61.4,61.4,50.9,47.7,47.7,24.9,51.1,51.1,51.7,62.0,62.0,48.1,20.6,20.6,11.8,86.7,86.7,85.2,pablo_mar_n_es_esp_2003_0,Pablo Marín,1239,-0.2127708971814908,-0.3136800179330404,0.1277189759889583,-0.2052655484583796,-0.1966076204505776,0.2010262745505749,-0.9103070394158724,1.105525882908232,1,Box-to-Box / Pressing Engine,"{""Box-to-Box / Pressing Engine"": 0.5052, ""Deep-Lying Playmaker"": 0.4948}",0.468,-0.167
